policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,brightness,0.965675,0.6158250000000001,0.05815,0.06021694669531675,0.03432500000000005,40000
uncertainty_grid,contrast,0.916375,2.038875,0.195525,0.2133678897831128,0.08362499999999995,40000
uncertainty_grid,defocus_blur,0.9215,1.5867499999999999,0.150825,0.16367335865436788,0.07850000000000001,40000
uncertainty_grid,elastic_transform,0.927325,1.275925,0.120325,0.12975494028522902,0.07267500000000005,40000
uncertainty_grid,fog,0.95315,1.1686,0.112175,0.11768871636153806,0.04684999999999995,40000
uncertainty_grid,frost,0.8965,2.1125,0.2009,0.22409369771332963,0.10350000000000004,40000
uncertainty_grid,gaussian_blur,0.893625,2.589375,0.2483,0.27785704294306895,0.106375,40000
uncertainty_grid,gaussian_noise,0.8414,4.5631,0.44045,0.5234727834561446,0.15859999999999996,40000
uncertainty_grid,glass_blur,0.803,3.78125,0.358425,0.44635740971357407,0.19699999999999995,40000
uncertainty_grid,impulse_noise,0.84405,3.5152,0.335925,0.39799182512884307,0.15595000000000003,40000
uncertainty_grid,jpeg_compression,0.91085,1.52765,0.14385,0.15792940659823243,0.08914999999999995,40000
uncertainty_grid,motion_blur,0.905375,1.9788750000000002,0.188425,0.20811818307331217,0.09462499999999996,40000
uncertainty_grid,pixelate,0.903025,2.236975,0.214,0.2369812574402702,0.09697500000000003,40000
uncertainty_grid,saturate,0.960375,0.746625,0.0707,0.07361707666276195,0.03962500000000002,40000
uncertainty_grid,shot_noise,0.851425,3.4978249999999997,0.334925,0.3933699386322929,0.148575,40000
uncertainty_grid,snow,0.90875,1.5850000000000002,0.149375,0.1643741403026135,0.09125000000000005,40000
uncertainty_grid,spatter,0.932125,1.2346249999999999,0.116675,0.12517098028697868,0.06787500000000002,40000
uncertainty_grid,speckle_noise,0.85405,3.1369499999999997,0.2991,0.3502136877232012,0.14595000000000002,40000
uncertainty_grid,zoom_blur,0.8969,2.0523499999999997,0.194925,0.21733192106143384,0.10309999999999997,40000
