policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.25757575757575757,1.0454545454545454,0.030303030303030304,0.11764705882352941,0.7424242424242424,66
uncertainty_grid,cable,0.575,2.841666666666667,0.24166666666666667,0.42028985507246375,0.42500000000000004,120
uncertainty_grid,capsule,0.5333333333333333,4.276190476190476,0.38095238095238093,0.7142857142857143,0.4666666666666667,105
uncertainty_grid,carpet,0.27956989247311825,2.225806451612903,0.15053763440860216,0.5384615384615384,0.7204301075268817,93
uncertainty_grid,grid,0.8412698412698413,6.34920634920635,0.6190476190476191,0.7358490566037735,0.15873015873015872,63
uncertainty_grid,hazelnut,0.4659090909090909,1.6704545454545454,0.11363636363636363,0.24390243902439024,0.5340909090909092,88
uncertainty_grid,leather,0.14,1.16,0.03,0.21428571428571427,0.86,100
uncertainty_grid,metal_nut,0.5108695652173914,3.858695652173913,0.33695652173913043,0.6595744680851063,0.48913043478260865,92
uncertainty_grid,pill,0.6194029850746269,5.156716417910447,0.47761194029850745,0.7710843373493976,0.3805970149253731,134
uncertainty_grid,screw,0.734375,5.03125,0.4765625,0.648936170212766,0.265625,128
uncertainty_grid,tile,0.3010752688172043,1.1290322580645162,0.043010752688172046,0.14285714285714285,0.6989247311827957,93
uncertainty_grid,toothbrush,0.4117647058823529,2.058823529411765,0.14705882352941177,0.35714285714285715,0.5882352941176471,34
uncertainty_grid,transistor,0.775,1.975,0.175,0.22580645161290322,0.22499999999999998,80
uncertainty_grid,wood,0.14285714285714285,1.492063492063492,0.06349206349206349,0.4444444444444444,0.8571428571428572,63
uncertainty_grid,zipper,0.3884297520661157,2.5950413223140494,0.19834710743801653,0.5106382978723404,0.6115702479338843,121
