policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.3787878787878788,1.303030303030303,0.13636363636363635,0.36,0.6212121212121212,66
uncertainty_grid,cable,0.8083333333333333,2.3166666666666664,0.425,0.5257731958762887,0.19166666666666665,120
uncertainty_grid,capsule,0.8285714285714286,3.457142857142857,0.6571428571428571,0.7931034482758621,0.17142857142857137,105
uncertainty_grid,carpet,0.5591397849462365,2.1612903225806455,0.34408602150537637,0.6153846153846154,0.4408602150537635,93
uncertainty_grid,grid,1.0,3.6507936507936507,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,0.9318181818181818,2.9090909090909096,0.5681818181818182,0.6097560975609756,0.06818181818181823,88
uncertainty_grid,leather,0.46,1.6400000000000001,0.22,0.4782608695652174,0.54,100
uncertainty_grid,metal_nut,0.7717391304347826,3.108695652173913,0.5760869565217391,0.7464788732394366,0.2282608695652174,92
uncertainty_grid,pill,0.9328358208955224,3.9477611940298507,0.7761194029850746,0.832,0.06716417910447758,134
uncertainty_grid,screw,1.0,3.7109375,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.4731182795698925,1.4946236559139785,0.1935483870967742,0.4090909090909091,0.5268817204301075,93
uncertainty_grid,toothbrush,0.7647058823529411,2.588235294117647,0.47058823529411764,0.6153846153846154,0.23529411764705888,34
uncertainty_grid,transistor,0.875,1.5,0.275,0.3142857142857143,0.125,80
uncertainty_grid,wood,0.6349206349206349,2.349206349206349,0.3968253968253968,0.625,0.3650793650793651,63
uncertainty_grid,zipper,0.8429752066115702,3.297520661157025,0.628099173553719,0.7450980392156863,0.15702479338842978,121
