policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.7575757575757576,5.393939393939394,0.5151515151515151,0.68,0.24242424242424243,66
uncertainty_grid,cable,0.9666666666666667,5.866666666666667,0.5833333333333334,0.603448275862069,0.033333333333333326,120
uncertainty_grid,capsule,0.9523809523809523,7.857142857142857,0.780952380952381,0.82,0.04761904761904767,105
uncertainty_grid,carpet,0.8494623655913979,6.279569892473118,0.6129032258064516,0.7215189873417721,0.15053763440860213,93
uncertainty_grid,grid,1.0,7.301587301587301,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,1.0,6.363636363636363,0.6363636363636364,0.6363636363636364,0.0,88
uncertainty_grid,leather,0.8,5.6000000000000005,0.54,0.675,0.19999999999999996,100
uncertainty_grid,metal_nut,1.0,8.043478260869566,0.8043478260869565,0.8043478260869565,0.0,92
uncertainty_grid,pill,0.9626865671641791,8.097014925373134,0.8059701492537313,0.8372093023255814,0.03731343283582089,134
uncertainty_grid,screw,1.0,7.421875,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.7634408602150538,5.075268817204301,0.4838709677419355,0.6338028169014085,0.23655913978494625,93
uncertainty_grid,toothbrush,0.9705882352941176,6.794117647058824,0.6764705882352942,0.696969696969697,0.02941176470588236,34
uncertainty_grid,transistor,0.9625,3.6625,0.3625,0.37662337662337664,0.03749999999999998,80
uncertainty_grid,wood,1.0,7.619047619047619,0.7619047619047619,0.7619047619047619,0.0,63
uncertainty_grid,zipper,1.0,7.8512396694214885,0.7851239669421488,0.7851239669421488,0.0,121
