policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.927525,0.2754749999999999,0.0406,0.043772405056467484,0.07247499999999996,40000
fixed,contrast,0.825325,0.8578,0.136625,0.16554084754490656,0.17467500000000002,40000
fixed,defocus_blur,0.839275,0.6794749999999999,0.10375,0.12361859938637515,0.160725,40000
fixed,elastic_transform,0.85365,0.577475,0.086225,0.10100743864581503,0.14634999999999998,40000
fixed,fog,0.895825,0.52105,0.083375,0.0930706332151927,0.10417500000000002,40000
fixed,frost,0.793575,0.9172999999999999,0.142175,0.1791576095517122,0.20642499999999997,40000
fixed,gaussian_blur,0.778875,1.09,0.173775,0.22311025517573424,0.22112500000000002,40000
fixed,gaussian_noise,0.69205,1.9673249999999998,0.331875,0.47955350046961925,0.30794999999999995,40000
fixed,glass_blur,0.639525,1.6164749999999999,0.2512,0.3927915249599312,0.360475,40000
fixed,impulse_noise,0.7003,1.482825,0.236625,0.33789090389832926,0.29969999999999997,40000
fixed,jpeg_compression,0.822975,0.67515,0.099625,0.12105471004587016,0.177025,40000
fixed,motion_blur,0.8117,0.8753,0.1374,0.16927436244918073,0.18830000000000002,40000
fixed,pixelate,0.806525,0.9721,0.155725,0.19308142958990732,0.19347499999999995,40000
fixed,saturate,0.913025,0.331225,0.04885,0.05350346376057611,0.08697500000000002,40000
fixed,shot_noise,0.7174,1.4887249999999999,0.241225,0.3362489545581266,0.28259999999999996,40000
fixed,snow,0.82345,0.7079249999999999,0.106275,0.12906065942072986,0.17654999999999998,40000
fixed,spatter,0.8649,0.5551,0.084,0.09712105445716268,0.1351,40000
fixed,speckle_noise,0.716975,1.318775,0.20715,0.28892220788730427,0.28302499999999997,40000
fixed,zoom_blur,0.795625,0.891,0.137325,0.17260015710919088,0.20437499999999997,40000
