seed,cost_ratio,c_wrong,c_defer,target_coverage,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,5:1,5,1,0.6,uaat_monotone,0.5550239234449761,1.8125996810207337,0.2735247208931419,0.492816091954023,0.4449760765550239,1254
2,5:1,5,1,0.6,fixed,0.6172248803827751,1.94976076555024,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,5:1,5,1,0.6,uncertainty_grid,0.6172248803827751,1.94976076555024,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,5:1,5,1,0.7,uaat_monotone,0.65311004784689,2.017543859649123,0.3341307814992025,0.5115995115995116,0.34688995215311,1254
2,5:1,5,1,0.7,fixed,0.7073365231259968,2.1706539074960127,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,5:1,5,1,0.7,uncertainty_grid,0.7073365231259968,2.1706539074960127,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,5:1,5,1,0.8,uaat_monotone,0.7503987240829346,2.263157894736842,0.4027113237639553,0.536663124335813,0.2496012759170653,1254
2,5:1,5,1,0.8,fixed,0.817384370015949,2.4553429027113234,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,5:1,5,1,0.8,uncertainty_grid,0.817384370015949,2.4553429027113234,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,5:1,5,1,0.9,uaat_monotone,0.8125996810207337,2.444178628389155,0.4513556618819777,0.5554465161923454,0.1874003189792663,1254
2,5:1,5,1,0.9,fixed,0.9226475279106858,2.8564593301435406,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,5:1,5,1,0.9,uncertainty_grid,0.9226475279106858,2.8564593301435406,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,10:1,10,1,0.6,uaat_monotone,0.5023923444976076,2.9138755980861246,0.2416267942583732,0.4809523809523809,0.4976076555023924,1254
2,10:1,10,1,0.6,fixed,0.6172248803827751,3.516746411483254,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,10:1,10,1,0.6,uncertainty_grid,0.6172248803827751,3.516746411483254,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,10:1,10,1,0.7,uaat_monotone,0.562200956937799,3.236842105263158,0.2799043062200957,0.4978723404255319,0.4377990430622009,1254
2,10:1,10,1,0.7,fixed,0.7073365231259968,4.048644338118023,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,10:1,10,1,0.7,uncertainty_grid,0.7073365231259968,4.048644338118023,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,10:1,10,1,0.8,uaat_monotone,0.6666666666666666,3.7783094098883576,0.3444976076555024,0.5167464114832536,0.3333333333333333,1254
2,10:1,10,1,0.8,fixed,0.817384370015949,4.728070175438596,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,10:1,10,1,0.8,uncertainty_grid,0.817384370015949,4.728070175438596,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,10:1,10,1,0.9,uaat_monotone,0.7543859649122807,4.304625199362041,0.4059011164274322,0.5380549682875264,0.2456140350877192,1254
2,10:1,10,1,0.9,fixed,0.9226475279106858,5.635566188197768,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,10:1,10,1,0.9,uncertainty_grid,0.9226475279106858,5.635566188197768,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,20:1,20,1,0.6,uaat_monotone,0.3915470494417863,4.037480063795853,0.1714513556618819,0.4378818737270876,0.6084529505582137,1254
2,20:1,20,1,0.6,fixed,0.6172248803827751,6.650717703349283,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,20:1,20,1,0.6,uncertainty_grid,0.6172248803827751,6.650717703349283,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,20:1,20,1,0.7,uaat_monotone,0.4920255183413078,5.196969696969697,0.2344497607655502,0.4764991896272285,0.5079744816586922,1254
2,20:1,20,1,0.7,fixed,0.7073365231259968,7.804625199362042,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,20:1,20,1,0.7,uncertainty_grid,0.7073365231259968,7.804625199362042,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,20:1,20,1,0.8,uaat_monotone,0.5079744816586922,5.372408293460925,0.2440191387559808,0.4803767660910518,0.4920255183413078,1254
2,20:1,20,1,0.8,fixed,0.817384370015949,9.27352472089314,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,20:1,20,1,0.8,uncertainty_grid,0.817384370015949,9.27352472089314,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,20:1,20,1,0.9,uaat_monotone,0.5996810207336523,6.365231259968102,0.2982456140350877,0.4973404255319149,0.4003189792663477,1254
2,20:1,20,1,0.9,fixed,0.9226475279106858,11.19377990430622,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,20:1,20,1,0.9,uncertainty_grid,0.9226475279106858,11.19377990430622,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
3,2:1,2,1,0.6,fixed,0.5606060606060606,0.996012759170654,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,2:1,2,1,0.6,uncertainty_grid,0.5606060606060606,0.996012759170654,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,2:1,2,1,0.6,uaat_monotone,0.5685805422647527,1.0071770334928232,0.2878787878787879,0.5063113604488079,0.4314194577352472,1254
3,2:1,2,1,0.7,uaat_monotone,0.6555023923444976,1.027113237639553,0.3413078149920255,0.5206812652068127,0.3444976076555024,1254
3,2:1,2,1,0.7,fixed,0.6842105263157895,1.0303030303030305,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,2:1,2,1,0.7,uncertainty_grid,0.6842105263157895,1.0303030303030305,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,2:1,2,1,0.8,uaat_monotone,0.7631578947368421,1.0534290271132376,0.4082934609250399,0.5350052246603971,0.2368421052631578,1254
3,2:1,2,1,0.8,fixed,0.7807017543859649,1.0645933014354068,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,2:1,2,1,0.8,uncertainty_grid,0.7807017543859649,1.0645933014354068,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,2:1,2,1,0.9,uaat_monotone,0.8444976076555024,1.1108452950558214,0.4776714513556618,0.5656279508970727,0.1555023923444976,1254
3,2:1,2,1,0.9,fixed,0.9106858054226477,1.1770334928229669,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,2:1,2,1,0.9,uncertainty_grid,0.9106858054226477,1.1770334928229669,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,5:1,5,1,0.6,uaat_monotone,0.5199362041467305,1.7719298245614037,0.2583732057416268,0.4969325153374233,0.4800637958532695,1254
3,5:1,5,1,0.6,fixed,0.5606060606060606,1.830940988835725,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,5:1,5,1,0.6,uncertainty_grid,0.5606060606060606,1.830940988835725,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,5:1,5,1,0.7,uaat_monotone,0.5980861244019139,1.9250398724082936,0.3046251993620414,0.5093333333333333,0.4019138755980861,1254
3,5:1,5,1,0.7,fixed,0.6842105263157895,2.10207336523126,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,5:1,5,1,0.7,uncertainty_grid,0.6842105263157895,2.10207336523126,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,5:1,5,1,0.8,uaat_monotone,0.6794258373205742,2.126794258373206,0.361244019138756,0.5316901408450704,0.3205741626794258,1254
3,5:1,5,1,0.8,fixed,0.7807017543859649,2.332535885167464,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,5:1,5,1,0.8,uncertainty_grid,0.7807017543859649,2.332535885167464,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,5:1,5,1,0.9,uaat_monotone,0.7950558213716108,2.3779904306220097,0.434609250398724,0.5466399197592778,0.2049441786283892,1254
3,5:1,5,1,0.9,fixed,0.9106858054226477,2.8086124401913874,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,5:1,5,1,0.9,uncertainty_grid,0.9106858054226477,2.8086124401913874,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,10:1,10,1,0.6,uaat_monotone,0.4481658692185008,2.67304625199362,0.2121212121212121,0.4733096085409252,0.5518341307814991,1254
3,10:1,10,1,0.6,fixed,0.5606060606060606,3.222488038277512,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,10:1,10,1,0.6,uncertainty_grid,0.5606060606060606,3.222488038277512,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,10:1,10,1,0.7,uaat_monotone,0.5406698564593302,3.1387559808612444,0.2679425837320574,0.495575221238938,0.4593301435406698,1254
3,10:1,10,1,0.7,fixed,0.6842105263157895,3.888357256778309,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,10:1,10,1,0.7,uncertainty_grid,0.6842105263157895,3.888357256778309,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,10:1,10,1,0.8,uaat_monotone,0.5996810207336523,3.4625199362041466,0.3062200956937799,0.5106382978723404,0.4003189792663477,1254
3,10:1,10,1,0.8,fixed,0.7807017543859649,4.445773524720893,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,10:1,10,1,0.8,uncertainty_grid,0.7807017543859649,4.445773524720893,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,10:1,10,1,0.9,uaat_monotone,0.6834130781499203,3.960925039872408,0.3644338118022328,0.5332555425904317,0.3165869218500797,1254
3,10:1,10,1,0.9,fixed,0.9106858054226477,5.527910685805423,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,10:1,10,1,0.9,uncertainty_grid,0.9106858054226477,5.527910685805423,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,20:1,20,1,0.6,uaat_monotone,0.2950558213716108,3.0813397129186604,0.1188197767145135,0.4027027027027027,0.7049441786283892,1254
3,20:1,20,1,0.6,fixed,0.5606060606060606,6.005582137161085,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,20:1,20,1,0.6,uncertainty_grid,0.5606060606060606,6.005582137161085,0.2783094098883573,0.4964438122332859,0.4393939393939394,1254
3,20:1,20,1,0.7,uaat_monotone,0.3532695374800638,3.6132376395534287,0.1483253588516746,0.4198645598194131,0.6467304625199362,1254
3,20:1,20,1,0.7,fixed,0.6842105263157895,7.460925039872408,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,20:1,20,1,0.7,uncertainty_grid,0.6842105263157895,7.460925039872408,0.3572567783094099,0.5221445221445221,0.3157894736842105,1254
3,20:1,20,1,0.8,uaat_monotone,0.4960127591706539,5.416267942583732,0.2456140350877192,0.495176848874598,0.5039872408293461,1254
3,20:1,20,1,0.8,fixed,0.7807017543859649,8.672248803827753,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,20:1,20,1,0.8,uncertainty_grid,0.7807017543859649,8.672248803827753,0.4226475279106858,0.5413687436159347,0.2192982456140351,1254
3,20:1,20,1,0.9,uaat_monotone,0.5725677830940988,6.232854864433811,0.2902711323763955,0.5069637883008357,0.4274322169059011,1254
3,20:1,20,1,0.9,fixed,0.9106858054226477,10.966507177033494,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
3,20:1,20,1,0.9,uncertainty_grid,0.9106858054226477,10.966507177033494,0.543859649122807,0.5971978984238179,0.0893141945773524,1254
