policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.3787878787878788,3.348484848484848,0.13636363636363635,0.36,0.6212121212121212,66
uncertainty_grid,cable,0.8083333333333333,8.691666666666666,0.425,0.5257731958762887,0.19166666666666665,120
uncertainty_grid,capsule,0.8285714285714286,13.314285714285713,0.6571428571428571,0.7931034482758621,0.17142857142857137,105
uncertainty_grid,carpet,0.5591397849462365,7.322580645161292,0.34408602150537637,0.6153846153846154,0.4408602150537635,93
uncertainty_grid,grid,1.0,14.603174603174603,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,0.9318181818181818,11.431818181818183,0.5681818181818182,0.6097560975609756,0.06818181818181823,88
uncertainty_grid,leather,0.46,4.94,0.22,0.4782608695652174,0.54,100
uncertainty_grid,metal_nut,0.7717391304347826,11.75,0.5760869565217391,0.7464788732394366,0.2282608695652174,92
uncertainty_grid,pill,0.9328358208955224,15.58955223880597,0.7761194029850746,0.832,0.06716417910447758,134
uncertainty_grid,screw,1.0,14.84375,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.4731182795698925,4.397849462365592,0.1935483870967742,0.4090909090909091,0.5268817204301075,93
uncertainty_grid,toothbrush,0.7647058823529411,9.647058823529413,0.47058823529411764,0.6153846153846154,0.23529411764705888,34
uncertainty_grid,transistor,0.875,5.625,0.275,0.3142857142857143,0.125,80
uncertainty_grid,wood,0.6349206349206349,8.3015873015873,0.3968253968253968,0.625,0.3650793650793651,63
uncertainty_grid,zipper,0.8429752066115702,12.719008264462811,0.628099173553719,0.7450980392156863,0.15702479338842978,121
