policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.2878787878787879,1.3181818181818183,0.06060606060606061,0.21052631578947367,0.7121212121212122,66
uncertainty_grid,cable,0.725,3.775,0.35,0.4827586206896552,0.275,120
uncertainty_grid,capsule,0.6761904761904762,5.466666666666666,0.5142857142857142,0.7605633802816901,0.32380952380952377,105
uncertainty_grid,carpet,0.3548387096774194,2.9032258064516125,0.22580645161290322,0.6363636363636364,0.6451612903225806,93
uncertainty_grid,grid,0.9365079365079365,7.2063492063492065,0.7142857142857143,0.7627118644067796,0.06349206349206349,63
uncertainty_grid,hazelnut,0.6363636363636364,3.090909090909091,0.2727272727272727,0.42857142857142855,0.36363636363636365,88
uncertainty_grid,leather,0.23,1.37,0.06,0.2608695652173913,0.77,100
uncertainty_grid,metal_nut,0.7065217391304348,5.510869565217392,0.5217391304347826,0.7384615384615385,0.2934782608695652,92
uncertainty_grid,pill,0.8283582089552238,6.962686567164179,0.6791044776119403,0.8198198198198198,0.17164179104477617,134
uncertainty_grid,screw,0.921875,6.71875,0.6640625,0.7203389830508474,0.078125,128
uncertainty_grid,tile,0.3763440860215054,1.6989247311827955,0.10752688172043011,0.2857142857142857,0.6236559139784946,93
uncertainty_grid,toothbrush,0.5882352941176471,3.3529411764705883,0.29411764705882354,0.5,0.4117647058823529,34
uncertainty_grid,transistor,0.8375,2.5375,0.2375,0.2835820895522388,0.16249999999999998,80
uncertainty_grid,wood,0.30158730158730157,2.1269841269841265,0.14285714285714285,0.47368421052631576,0.6984126984126984,63
uncertainty_grid,zipper,0.5289256198347108,3.6942148760330578,0.32231404958677684,0.609375,0.47107438016528924,121
