policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,brightness,0.9665,0.32125,0.05755,0.059544749094671494,0.033499999999999974,40000
uncertainty_grid,contrast,0.91485,1.0413999999999999,0.19125,0.2090506640432858,0.08514999999999995,40000
uncertainty_grid,defocus_blur,0.921225,0.8329,0.150825,0.16372221769925913,0.07877500000000004,40000
uncertainty_grid,elastic_transform,0.92925,0.6829999999999999,0.12245,0.13177293516276567,0.07074999999999998,40000
uncertainty_grid,fog,0.95255,0.606325,0.111775,0.11734292163141043,0.04744999999999999,40000
uncertainty_grid,frost,0.897575,1.10955,0.201425,0.22441021641645545,0.10242499999999999,40000
uncertainty_grid,gaussian_blur,0.88815,1.3356,0.24475,0.2755728199065473,0.11185,40000
uncertainty_grid,gaussian_noise,0.841675,2.355325,0.4394,0.5220542370867615,0.15832500000000005,40000
uncertainty_grid,glass_blur,0.81055,2.01195,0.3645,0.4496946517796558,0.18945,40000
uncertainty_grid,impulse_noise,0.84545,1.845675,0.338225,0.4000532260926134,0.15454999999999997,40000
uncertainty_grid,jpeg_compression,0.912975,0.81515,0.145625,0.15950601056984035,0.08702500000000002,40000
uncertainty_grid,motion_blur,0.9079,1.03985,0.18955,0.20877849983478355,0.09209999999999996,40000
uncertainty_grid,pixelate,0.90145,1.1679249999999999,0.213875,0.23725664207665428,0.09855000000000003,40000
uncertainty_grid,saturate,0.96025,0.38449999999999995,0.06895,0.07180421765165322,0.03974999999999995,40000
uncertainty_grid,shot_noise,0.854975,1.822275,0.33545,0.39235065352788095,0.14502499999999996,40000
uncertainty_grid,snow,0.914675,0.84845,0.152625,0.16686254680624266,0.08532499999999998,40000
uncertainty_grid,spatter,0.93515,0.6510999999999999,0.11725,0.12538095492701706,0.06484999999999996,40000
uncertainty_grid,speckle_noise,0.85635,1.648525,0.300975,0.3514626029076896,0.14365000000000006,40000
uncertainty_grid,zoom_blur,0.899475,1.0774,0.195375,0.21721003918952722,0.10052499999999998,40000
