policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,bottle,0.2727272727272727,1.1818181818181819,0.045454545454545456,0.16666666666666666,0.7272727272727273,66
fixed,cable,0.7166666666666667,3.7,0.3416666666666667,0.47674418604651164,0.2833333333333333,120
fixed,capsule,0.6571428571428571,5.295238095238095,0.49523809523809526,0.7536231884057971,0.34285714285714286,105
fixed,carpet,0.3225806451612903,2.612903225806452,0.1935483870967742,0.6,0.6774193548387097,93
fixed,grid,0.9047619047619048,6.920634920634921,0.6825396825396826,0.7543859649122807,0.09523809523809523,63
fixed,hazelnut,0.5909090909090909,2.6818181818181817,0.22727272727272727,0.38461538461538464,0.40909090909090906,88
fixed,leather,0.19,1.21,0.04,0.21052631578947367,0.81,100
fixed,metal_nut,0.6739130434782609,5.217391304347826,0.4891304347826087,0.7258064516129032,0.32608695652173914,92
fixed,pill,0.7910447761194029,6.626865671641791,0.6417910447761194,0.8113207547169812,0.20895522388059706,134
fixed,screw,0.8828125,6.3671875,0.625,0.7079646017699115,0.1171875,128
fixed,tile,0.3655913978494624,1.6021505376344085,0.0967741935483871,0.2647058823529412,0.6344086021505376,93
fixed,toothbrush,0.5882352941176471,3.3529411764705883,0.29411764705882354,0.5,0.4117647058823529,34
fixed,transistor,0.8125,2.3125,0.2125,0.26153846153846155,0.1875,80
fixed,wood,0.23809523809523808,1.7142857142857142,0.09523809523809523,0.4,0.7619047619047619,63
fixed,zipper,0.4793388429752066,3.330578512396694,0.2809917355371901,0.5862068965517241,0.5206611570247934,121
